Forecast timestamp,Position,Forecast base,2 metre temperature,Minimum temperature at 2 metres in the last 6 hours,Maximum temperature at 2 metres in the last 6 hours,Relative humidity,Total water precipitation,Wind speed,Downward short-wave radiation flux,Surface latent heat flux,Surface sensible heat flux,Surface net solar radiation,Surface net thermal radiation
2020-02-18T23:00:00+01:00,50.65,3.025,2020-02-18T04:00:00+01:00,7.044641113281273,,,82.51229858398438,3.7724609375,19.176364041864872,6021946.375,-4713952.0,549001.0,5235683.125,-2574158.0
2020-02-18T23:00:00+01:00,50.65,3.175,2020-02-18T04:00:00+01:00,6.978234863281273,,,87.35604858398438,4.82763671875,15.035739041864872,6010170.375,-6943200.0,2655881.0,5077475.125,-2537550.0
2020-02-18T23:00:00+01:00,50.65,3.275,2020-02-18T04:00:00+01:00,6.862023925781273,,,86.60604858398438,4.69873046875,14.910739041864872,5994810.375,-5862368.0,1910921.0,5015779.125,-2284622.0
2020-02-18T23:00:00+01:00,50.7,2.925,2020-02-18T04:00:00+01:00,6.700891113281273,,,81.88729858398438,3.4296875,19.660739041864872,5397818.375,-5636064.0,2324617.0,4525539.125,-2397518.0
2020-02-18T23:00:00+01:00,50.7,3.175,2020-02-18T04:00:00+01:00,7.480187988281273,,,80.48104858398438,2.8408203125,19.223239041864872,5261114.375,-2880480.0,-1457015.0,4661219.125,-2469198.0
2020-02-18T23:00:00+01:00,50.65,3.15,2020-02-18T04:00:00+01:00,7.157922363281273,,,85.13729858398438,4.66162109375,15.301364041864872,5862202.375,-6078944.0,1455753.0,5038307.125,-2540366.0
2020-02-18T23:00:00+01:00,50.65,2.95,2020-02-18T04:00:00+01:00,6.470422363281273,,,83.69979858398438,3.62109375,21.363864041864872,6047546.375,-5509600.0,1741961.0,5034979.125,-2375758.0
2020-02-18T23:00:00+01:00,50.65,2.975,2020-02-18T04:00:00+01:00,6.614953613281273,,,83.13729858398438,3.6044921875,20.660739041864872,6079290.375,-5525472.0,1377929.0,5188579.125,-2420302.0
2020-02-18T23:00:00+01:00,50.65,3.075,2020-02-18T04:00:00+01:00,7.306359863281273,,,81.60604858398438,4.10986328125,17.270114041864872,5720378.375,-3688416.0,-911223.0,5039587.125,-2480206.0
2020-02-18T23:00:00+01:00,50.65,3.325,2020-02-18T04:00:00+01:00,6.860070800781273,,,86.38729858398438,4.443359375,14.879489041864872,5759290.375,-5686240.0,1884297.0,4829923.125,-2240078.0
2020-02-18T23:00:00+01:00,50.65,3.35,2020-02-18T04:00:00+01:00,6.815148925781273,,,87.38729858398438,4.23828125,14.473239041864872,5642042.375,-7153632.0,3108489.0,4746979.125,-2314318.0
2020-02-18T23:00:00+01:00,50.6,3.35,2020-02-18T04:00:00+01:00,6.618859863281273,,,86.66854858398438,2.0791015625,15.770114041864872,6213946.375,-5288928.0,1607817.0,5237475.125,-2755918.0
2020-02-18T23:00:00+01:00,50.7,2.85,2020-02-18T04:00:00+01:00,6.593469238281273,,,82.38729858398438,3.80419921875,19.238864041864872,5731642.375,-5127648.0,1209993.0,4913379.125,-2365006.0
2020-02-18T23:00:00+01:00,50.7,2.95,2020-02-18T04:00:00+01:00,6.688195800781273,,,82.07479858398438,3.2978515625,19.910739041864872,5198138.375,-5330912.0,2180233.0,4325347.125,-2234446.0
2020-02-18T23:00:00+01:00,50.7,2.975,2020-02-18T04:00:00+01:00,6.710656738281273,,,82.19979858398438,3.1826171875,20.270114041864872,5096250.375,-5411808.0,2173065.0,4271843.125,-2116174.0
2020-02-18T23:00:00+01:00,50.7,3.075,2020-02-18T04:00:00+01:00,7.032922363281273,,,81.73104858398438,2.96826171875,20.598239041864872,5891386.375,-5199328.0,1516169.0,4960739.125,-2436942.0
2020-02-18T23:00:00+01:00,50.7,3.125,2020-02-18T04:00:00+01:00,6.822961425781273,,,86.73104858398438,2.89404296875,20.145114041864872,5396794.375,-8183264.0,4031625.0,4565475.125,-2405710.0
2020-02-18T23:00:00+01:00,50.7,3.3,2020-02-18T04:00:00+01:00,6.898156738281273,,,86.76229858398438,2.77099609375,16.379489041864872,5704506.375,-5682144.0,2026633.0,4787171.125,-2296398.0
